Id,Nodes,Syr_dat,Tyr_dat,Source,Target
25053,"n369,n90",2015,2011,n369,n90
25054,"n407,n90",2013,2011,n407,n90
25055,"n432,n90",2012,2011,n432,n90
25056,"n453,n90",2014,2011,n453,n90
25057,"n472,n90",2014,2011,n472,n90
25058,"n531,n90",2014,2011,n531,n90
25059,"n536,n90",2016,2011,n536,n90
25060,"n549,n90",2016,2011,n549,n90
25061,"n589,n90",2015,2011,n589,n90
25062,"n607,n90",2016,2011,n607,n90
25063,"n664,n90",2014,2011,n664,n90
25064,"n679,n90",2014,2011,n679,n90
25065,"n727,n90",2017,2011,n727,n90
25066,"n734,n90",2015,2011,n734,n90
25067,"n757,n90",2015,2011,n757,n90
25068,"n774,n90",2016,2011,n774,n90
25069,"n800,n90",2015,2011,n800,n90
25070,"n802,n90",2013,2011,n802,n90
25071,"n825,n90",2014,2011,n825,n90
25072,"n839,n90",2015,2011,n839,n90
25073,"n869,n90",2019,2011,n869,n90
25074,"n888,n90",2013,2011,n888,n90
25075,"n891,n90",2016,2011,n891,n90
25076,"n997,n90",2014,2011,n997,n90
25077,"n1250,n900",2019,2016,n1250,n900
25078,"n1262,n900",2019,2016,n1262,n900
25079,"n1430,n900",2018,2016,n1430,n900
25080,"n1715,n900",2020,2016,n1715,n900
25081,"n968,n900",2017,2016,n968,n900
25082,"n1450,n901",2020,2018,n1450,n901
25083,"n1607,n901",2021,2018,n1607,n901
25084,"n1690,n901",2020,2018,n1690,n901
25085,"n1799,n901",2021,2018,n1799,n901
25086,"n1202,n902",2018,2016,n1202,n902
25087,"n1262,n902",2019,2016,n1262,n902
25088,"n1430,n902",2018,2016,n1430,n902
25089,"n1451,n902",2018,2016,n1451,n902
25090,"n497,n902",2018,2016,n497,n902
25091,"n1089,n903",2019,2016,n1089,n903
25092,"n1164,n903",2020,2016,n1164,n903
25093,"n1250,n903",2019,2016,n1250,n903
25094,"n1505,n903",2019,2016,n1505,n903
25095,"n933,n903",2018,2016,n933,n903
25096,"n1099,n904",2018,2016,n1099,n904
25097,"n1233,n904",2018,2016,n1233,n904
25098,"n1381,n904",2020,2016,n1381,n904
25099,"n1494,n904",2017,2016,n1494,n904
25100,"n1495,n904",2018,2016,n1495,n904
25101,"n1852,n904",2021,2016,n1852,n904
25102,"n792,n904",2018,2016,n792,n904
25103,"n1150,n905",2019,2017,n1150,n905
25104,"n1394,n905",2020,2017,n1394,n905
25105,"n1610,n905",2020,2017,n1610,n905
25106,"n1618,n905",2020,2017,n1618,n905
25107,"n1832,n905",2021,2017,n1832,n905
25108,"n948,n905",2020,2017,n948,n905
25109,"n1025,n906",2020,2018,n1025,n906
25110,"n1046,n906",2019,2018,n1046,n906
25111,"n1317,n906",2019,2018,n1317,n906
25112,"n1692,n906",2020,2018,n1692,n906
25113,"n1734,n906",2021,2018,n1734,n906
25114,"n1822,n906",2021,2018,n1822,n906
25115,"n1825,n906",2021,2018,n1825,n906
25116,"n1348,n907",2019,2017,n1348,n907
25117,"n1410,n907",2018,2017,n1410,n907
25118,"n1224,n908",2014,2012,n1224,n908
25119,"n1532,n908",2017,2012,n1532,n908
25120,"n351,n908",2014,2012,n351,n908
25121,"n682,n908",2016,2012,n682,n908
25122,"n1154,n909",2019,2018,n1154,n909
25123,"n1262,n909",2019,2018,n1262,n909
25124,"n1323,n909",2020,2018,n1323,n909
25125,"n1552,n909",2019,2018,n1552,n909
25126,"n1713,n909",2019,2018,n1713,n909
25127,"n1830,n909",2018,2018,n1830,n909
25128,"n1851,n909",2020,2018,n1851,n909
25129,"n1863,n909",2021,2018,n1863,n909
25130,"n1046,n91",2019,2011,n1046,n91
25131,"n11,n91",2012,2011,n11,n91
25132,"n1139,n91",2016,2011,n1139,n91
25133,"n1156,n91",2016,2011,n1156,n91
25134,"n121,n91",2013,2011,n121,n91
25135,"n1214,n91",2016,2011,n1214,n91
25136,"n1224,n91",2014,2011,n1224,n91
25137,"n1249,n91",2015,2011,n1249,n91
25138,"n127,n91",2012,2011,n127,n91
25139,"n1591,n91",2019,2011,n1591,n91
25140,"n1674,n91",2021,2011,n1674,n91
25141,"n174,n91",2013,2011,n174,n91
25142,"n1873,n91",2021,2011,n1873,n91
25143,"n256,n91",2013,2011,n256,n91
25144,"n547,n91",2015,2011,n547,n91
25145,"n585,n91",2013,2011,n585,n91
25146,"n611,n91",2014,2011,n611,n91
25147,"n659,n91",2019,2011,n659,n91
25148,"n667,n91",2015,2011,n667,n91
25149,"n737,n91",2015,2011,n737,n91
25150,"n817,n91",2016,2011,n817,n91
25151,"n932,n91",2014,2011,n932,n91
25152,"n943,n91",2015,2011,n943,n91
25153,"n1727,n910",2020,2018,n1727,n910
25154,"n1632,n911",2021,2016,n1632,n911
25155,"n1658,n911",2019,2016,n1658,n911
25156,"n1365,n912",2019,2007,n1365,n912
25157,"n64,n912",2011,2007,n64,n912
25158,"n819,n912",2010,2007,n819,n912
25159,"n867,n912",2012,2007,n867,n912
25160,"n1076,n913",2017,2016,n1076,n913
25161,"n1480,n913",2018,2016,n1480,n913
25162,"n1793,n913",2020,2016,n1793,n913
25163,"n1834,n913",2020,2016,n1834,n913
25164,"n930,n913",2019,2016,n930,n913
25165,"n1368,n914",2018,2003,n1368,n914
25166,"n1774,n914",2019,2003,n1774,n914
25167,"n797,n914",2014,2003,n797,n914
25168,"n1089,n915",2019,2017,n1089,n915
25169,"n1164,n915",2020,2017,n1164,n915
25170,"n933,n915",2018,2017,n933,n915
25171,"n1198,n916",2017,2015,n1198,n916
25172,"n1233,n916",2018,2015,n1233,n916
25173,"n1647,n916",2020,2015,n1647,n916
25174,"n1783,n916",2021,2015,n1783,n916
25175,"n956,n916",2018,2015,n956,n916
25176,"n1158,n917",2020,2019,n1158,n917
25177,"n1500,n917",2020,2019,n1500,n917
25178,"n1626,n917",2021,2019,n1626,n917
25179,"n1759,n917",2020,2019,n1759,n917
25180,"n948,n917",2020,2019,n948,n917
25181,"n1092,n918",2020,2018,n1092,n918
25182,"n1467,n918",2019,2018,n1467,n918
25183,"n1510,n918",2020,2018,n1510,n918
25184,"n1588,n918",2021,2018,n1588,n918
25185,"n1306,n919",2017,2015,n1306,n919
25186,"n1860,n919",2021,2015,n1860,n919
25187,"n1010,n92",2017,2012,n1010,n92
25188,"n1012,n92",2015,2012,n1012,n92
25189,"n1018,n92",2014,2012,n1018,n92
25190,"n1021,n92",2016,2012,n1021,n92
25191,"n1040,n92",2017,2012,n1040,n92
25192,"n1043,n92",2015,2012,n1043,n92
25193,"n1073,n92",2019,2012,n1073,n92
25194,"n1103,n92",2017,2012,n1103,n92
25195,"n1109,n92",2014,2012,n1109,n92
25196,"n1111,n92",2016,2012,n1111,n92
25197,"n1113,n92",2019,2012,n1113,n92
25198,"n1115,n92",2016,2012,n1115,n92
25199,"n1184,n92",2018,2012,n1184,n92
25200,"n1190,n92",2018,2012,n1190,n92
25201,"n1229,n92",2016,2012,n1229,n92
25202,"n1237,n92",2020,2012,n1237,n92
25203,"n1246,n92",2018,2012,n1246,n92
25204,"n1283,n92",2019,2012,n1283,n92
25205,"n1316,n92",2018,2012,n1316,n92
25206,"n1329,n92",2018,2012,n1329,n92
25207,"n1381,n92",2020,2012,n1381,n92
25208,"n139,n92",2013,2012,n139,n92
25209,"n1416,n92",2018,2012,n1416,n92
25210,"n1451,n92",2018,2012,n1451,n92
25211,"n1470,n92",2017,2012,n1470,n92
25212,"n1481,n92",2018,2012,n1481,n92
25213,"n1490,n92",2019,2012,n1490,n92
25214,"n1525,n92",2019,2012,n1525,n92
25215,"n1538,n92",2016,2012,n1538,n92
25216,"n1557,n92",2017,2012,n1557,n92
25217,"n1577,n92",2019,2012,n1577,n92
25218,"n1599,n92",2020,2012,n1599,n92
25219,"n1609,n92",2020,2012,n1609,n92
25220,"n166,n92",2014,2012,n166,n92
25221,"n1695,n92",2020,2012,n1695,n92
25222,"n170,n92",2014,2012,n170,n92
25223,"n1727,n92",2020,2012,n1727,n92
25224,"n1762,n92",2019,2012,n1762,n92
25225,"n1773,n92",2018,2012,n1773,n92
25226,"n1781,n92",2021,2012,n1781,n92
25227,"n1804,n92",2021,2012,n1804,n92
25228,"n1836,n92",2020,2012,n1836,n92
25229,"n199,n92",2014,2012,n199,n92
25230,"n228,n92",2014,2012,n228,n92
25231,"n230,n92",2017,2012,n230,n92
25232,"n276,n92",2013,2012,n276,n92
25233,"n278,n92",2013,2012,n278,n92
25234,"n308,n92",2013,2012,n308,n92
25235,"n313,n92",2014,2012,n313,n92
25236,"n315,n92",2016,2012,n315,n92
25237,"n363,n92",2016,2012,n363,n92
25238,"n368,n92",2012,2012,n368,n92
25239,"n384,n92",2014,2012,n384,n92
25240,"n399,n92",2017,2012,n399,n92
25241,"n403,n92",2015,2012,n403,n92
25242,"n429,n92",2015,2012,n429,n92
25243,"n449,n92",2014,2012,n449,n92
25244,"n47,n92",2013,2012,n47,n92
25245,"n493,n92",2014,2012,n493,n92
25246,"n565,n92",2015,2012,n565,n92
25247,"n573,n92",2015,2012,n573,n92
25248,"n621,n92",2016,2012,n621,n92
25249,"n684,n92",2015,2012,n684,n92
25250,"n692,n92",2016,2012,n692,n92
25251,"n693,n92",2016,2012,n693,n92
25252,"n703,n92",2013,2012,n703,n92
25253,"n708,n92",2018,2012,n708,n92
25254,"n772,n92",2019,2012,n772,n92
25255,"n812,n92",2017,2012,n812,n92
25256,"n823,n92",2014,2012,n823,n92
25257,"n829,n92",2015,2012,n829,n92
25258,"n83,n92",2013,2012,n83,n92
25259,"n836,n92",2014,2012,n836,n92
25260,"n901,n92",2018,2012,n901,n92
25261,"n921,n92",2018,2012,n921,n92
25262,"n927,n92",2015,2012,n927,n92
25263,"n930,n92",2019,2012,n930,n92
25264,"n977,n92",2014,2012,n977,n92
25265,"n984,n92",2016,2012,n984,n92
25266,"n1481,n921",2018,2018,n1481,n921
25267,"n1506,n921",2020,2018,n1506,n921
25268,"n1573,n921",2021,2018,n1573,n921
25269,"n1577,n921",2019,2018,n1577,n921
25270,"n1728,n921",2021,2018,n1728,n921
25271,"n1762,n921",2019,2018,n1762,n921
25272,"n1890,n921",2021,2018,n1890,n921
25273,"n1001,n922",2018,2018,n1001,n922
25274,"n1197,n922",2020,2018,n1197,n922
25275,"n1311,n922",2018,2018,n1311,n922
25276,"n1446,n922",2019,2018,n1446,n922
25277,"n1569,n922",2020,2018,n1569,n922
25278,"n1608,n922",2021,2018,n1608,n922
25279,"n1685,n922",2020,2018,n1685,n922
25280,"n1791,n922",2020,2018,n1791,n922
25281,"n1818,n922",2021,2018,n1818,n922
25282,"n1210,n923",2019,2017,n1210,n923
25283,"n1372,n923",2020,2017,n1372,n923
25284,"n1804,n923",2021,2017,n1804,n923
25285,"n910,n923",2018,2017,n910,n923
25286,"n1094,n924",2018,2012,n1094,n924
25287,"n1367,n924",2019,2012,n1367,n924
25288,"n1469,n924",2019,2012,n1469,n924
25289,"n1488,n924",2020,2012,n1488,n924
25290,"n200,n924",2014,2012,n200,n924
25291,"n472,n924",2014,2012,n472,n924
25292,"n753,n924",2016,2012,n753,n924
25293,"n884,n924",2014,2012,n884,n924
25294,"n1278,n925",2021,2020,n1278,n925
25295,"n1294,n925",2020,2020,n1294,n925
25296,"n1764,n925",2021,2020,n1764,n925
25297,"n1766,n925",2021,2020,n1766,n925
25298,"n1825,n925",2021,2020,n1825,n925
25299,"n1879,n925",2021,2020,n1879,n925
25300,"n1890,n925",2021,2020,n1890,n925
25301,"n783,n925",2020,2020,n783,n925
25302,"n1168,n926",2019,2016,n1168,n926
25303,"n1561,n926",2020,2016,n1561,n926
25304,"n1645,n926",2018,2016,n1645,n926
25305,"n1792,n926",2020,2016,n1792,n926
25306,"n1867,n926",2021,2016,n1867,n926
25307,"n365,n926",2017,2016,n365,n926
25308,"n577,n926",2017,2016,n577,n926
25309,"n1111,n927",2016,2015,n1111,n927
25310,"n1190,n927",2018,2015,n1190,n927
25311,"n1470,n927",2017,2015,n1470,n927
25312,"n1525,n927",2019,2015,n1525,n927
25313,"n1773,n927",2018,2015,n1773,n927
25314,"n710,n927",2016,2015,n710,n927
25315,"n1854,n928",2020,2015,n1854,n928
25316,"n793,n928",2018,2015,n793,n928
25317,"n1362,n929",2018,2017,n1362,n929
25318,"n1399,n929",2019,2017,n1399,n929
25319,"n1708,n929",2020,2017,n1708,n929
25320,"n1716,n929",2020,2017,n1716,n929
25321,"n1763,n929",2021,2017,n1763,n929
25322,"n715,n929",2017,2017,n715,n929
25323,"n1013,n93",2017,2013,n1013,n93
25324,"n1078,n93",2018,2013,n1078,n93
25325,"n1086,n93",2019,2013,n1086,n93
25326,"n1102,n93",2019,2013,n1102,n93
25327,"n1105,n93",2018,2013,n1105,n93
25328,"n1109,n93",2014,2013,n1109,n93
25329,"n1163,n93",2017,2013,n1163,n93
25330,"n1188,n93",2016,2013,n1188,n93
25331,"n1195,n93",2017,2013,n1195,n93
25332,"n1202,n93",2018,2013,n1202,n93
25333,"n1218,n93",2019,2013,n1218,n93
25334,"n1261,n93",2018,2013,n1261,n93
25335,"n1360,n93",2019,2013,n1360,n93
25336,"n1383,n93",2019,2013,n1383,n93
25337,"n1387,n93",2018,2013,n1387,n93
25338,"n1446,n93",2019,2013,n1446,n93
25339,"n1475,n93",2017,2013,n1475,n93
25340,"n1549,n93",2020,2013,n1549,n93
25341,"n1556,n93",2016,2013,n1556,n93
25342,"n1608,n93",2021,2013,n1608,n93
25343,"n1609,n93",2020,2013,n1609,n93
25344,"n1628,n93",2021,2013,n1628,n93
25345,"n1635,n93",2015,2013,n1635,n93
25346,"n166,n93",2014,2013,n166,n93
25347,"n1685,n93",2020,2013,n1685,n93
25348,"n1749,n93",2019,2013,n1749,n93
25349,"n1750,n93",2016,2013,n1750,n93
25350,"n1759,n93",2020,2013,n1759,n93
25351,"n1804,n93",2021,2013,n1804,n93
25352,"n181,n93",2014,2013,n181,n93
25353,"n1811,n93",2021,2013,n1811,n93
25354,"n1817,n93",2020,2013,n1817,n93
25355,"n253,n93",2014,2013,n253,n93
25356,"n313,n93",2014,2013,n313,n93
25357,"n315,n93",2016,2013,n315,n93
25358,"n350,n93",2014,2013,n350,n93
25359,"n351,n93",2014,2013,n351,n93
25360,"n405,n93",2016,2013,n405,n93
25361,"n420,n93",2015,2013,n420,n93
25362,"n458,n93",2015,2013,n458,n93
25363,"n493,n93",2014,2013,n493,n93
25364,"n539,n93",2015,2013,n539,n93
25365,"n543,n93",2017,2013,n543,n93
25366,"n557,n93",2016,2013,n557,n93
25367,"n572,n93",2016,2013,n572,n93
25368,"n577,n93",2017,2013,n577,n93
25369,"n612,n93",2017,2013,n612,n93
25370,"n634,n93",2017,2013,n634,n93
25371,"n665,n93",2016,2013,n665,n93
25372,"n716,n93",2017,2013,n716,n93
25373,"n744,n93",2015,2013,n744,n93
25374,"n772,n93",2019,2013,n772,n93
25375,"n811,n93",2019,2013,n811,n93
25376,"n882,n93",2017,2013,n882,n93
25377,"n887,n93",2016,2013,n887,n93
25378,"n897,n93",2015,2013,n897,n93
25379,"n948,n93",2020,2013,n948,n93
25380,"n1793,n930",2020,2019,n1793,n930
25381,"n1829,n930",2021,2019,n1829,n930
25382,"n1834,n930",2020,2019,n1834,n930
25383,"n603,n930",2019,2019,n603,n930
25384,"n1654,n931",2019,2017,n1654,n931
25385,"n792,n931",2018,2017,n792,n931
25386,"n1214,n932",2016,2014,n1214,n932
25387,"n1249,n932",2015,2014,n1249,n932
25388,"n1453,n932",2018,2014,n1453,n932
25389,"n1164,n933",2020,2018,n1164,n933
25390,"n1519,n933",2020,2018,n1519,n933
25391,"n1744,n934",2021,2020,n1744,n934
25392,"n1813,n934",2021,2020,n1813,n934
25393,"n1885,n934",2021,2020,n1885,n934
25394,"n1889,n934",2021,2020,n1889,n934
25395,"n1162,n935",2017,2016,n1162,n935
25396,"n612,n935",2017,2016,n612,n935
25397,"n1447,n936",2020,2018,n1447,n936
25398,"n1805,n936",2020,2018,n1805,n936
25399,"n1825,n936",2021,2018,n1825,n936
25400,"n1889,n936",2021,2018,n1889,n936
25401,"n1005,n937",2015,2014,n1005,n937
25402,"n1091,n937",2016,2014,n1091,n937
25403,"n427,n937",2014,2014,n427,n937
25404,"n1263,n938",2017,2015,n1263,n938
25405,"n1413,n938",2017,2015,n1413,n938
25406,"n1720,n939",2016,2013,n1720,n939
25407,"n1099,n94",2018,2009,n1099,n94
25408,"n1107,n94",2014,2009,n1107,n94
25409,"n1172,n94",2017,2009,n1172,n94
25410,"n1174,n94",2015,2009,n1174,n94
25411,"n1228,n94",2017,2009,n1228,n94
25412,"n1239,n94",2017,2009,n1239,n94
25413,"n1259,n94",2015,2009,n1259,n94
25414,"n136,n94",2012,2009,n136,n94
25415,"n1367,n94",2019,2009,n1367,n94
25416,"n1384,n94",2018,2009,n1384,n94
25417,"n1400,n94",2018,2009,n1400,n94
25418,"n1405,n94",2017,2009,n1405,n94
25419,"n147,n94",2012,2009,n147,n94
25420,"n1513,n94",2018,2009,n1513,n94
25421,"n1522,n94",2018,2009,n1522,n94
25422,"n1570,n94",2021,2009,n1570,n94
25423,"n1595,n94",2019,2009,n1595,n94
25424,"n1650,n94",2017,2009,n1650,n94
25425,"n1651,n94",2020,2009,n1651,n94
25426,"n167,n94",2014,2009,n167,n94
25427,"n1675,n94",2019,2009,n1675,n94
25428,"n1695,n94",2020,2009,n1695,n94
25429,"n1709,n94",2018,2009,n1709,n94
25430,"n1728,n94",2021,2009,n1728,n94
25431,"n174,n94",2013,2009,n174,n94
25432,"n1800,n94",2021,2009,n1800,n94
25433,"n210,n94",2010,2009,n210,n94
25434,"n25,n94",2011,2009,n25,n94
25435,"n256,n94",2013,2009,n256,n94
25436,"n27,n94",2010,2009,n27,n94
25437,"n274,n94",2012,2009,n274,n94
25438,"n290,n94",2010,2009,n290,n94
25439,"n299,n94",2015,2009,n299,n94
25440,"n359,n94",2011,2009,n359,n94
25441,"n366,n94",2012,2009,n366,n94
25442,"n401,n94",2009,2009,n401,n94
25443,"n409,n94",2013,2009,n409,n94
25444,"n422,n94",2012,2009,n422,n94
25445,"n446,n94",2014,2009,n446,n94
25446,"n469,n94",2014,2009,n469,n94
25447,"n506,n94",2012,2009,n506,n94
25448,"n508,n94",2013,2009,n508,n94
25449,"n521,n94",2013,2009,n521,n94
25450,"n581,n94",2013,2009,n581,n94
25451,"n59,n94",2012,2009,n59,n94
25452,"n593,n94",2016,2009,n593,n94
25453,"n594,n94",2014,2009,n594,n94
25454,"n657,n94",2011,2009,n657,n94
25455,"n696,n94",2013,2009,n696,n94
25456,"n697,n94",2014,2009,n697,n94
25457,"n718,n94",2012,2009,n718,n94
25458,"n726,n94",2014,2009,n726,n94
25459,"n779,n94",2015,2009,n779,n94
25460,"n802,n94",2013,2009,n802,n94
25461,"n823,n94",2014,2009,n823,n94
25462,"n825,n94",2014,2009,n825,n94
25463,"n829,n94",2015,2009,n829,n94
25464,"n843,n94",2014,2009,n843,n94
25465,"n876,n94",2016,2009,n876,n94
25466,"n9,n94",2010,2009,n9,n94
25467,"n986,n94",2015,2009,n986,n94
25468,"n1765,n940",2021,2020,n1765,n940
25469,"n1772,n940",2021,2020,n1772,n940
25470,"n1825,n940",2021,2020,n1825,n940
25471,"n1785,n941",2021,2017,n1785,n941
25472,"n1187,n942",2019,2016,n1187,n942
25473,"n1191,n942",2016,2016,n1191,n942
25474,"n1661,n942",2020,2016,n1661,n942
25475,"n1642,n943",2019,2015,n1642,n943
25476,"n635,n943",2017,2015,n635,n943
25477,"n1233,n944",2018,2015,n1233,n944
25478,"n1236,n944",2016,2015,n1236,n944
25479,"n1750,n944",2016,2015,n1750,n944
25480,"n1464,n945",2020,2018,n1464,n945
25481,"n1654,n945",2019,2018,n1654,n945
25482,"n1105,n947",2018,2017,n1105,n947
25483,"n1164,n947",2020,2017,n1164,n947
25484,"n1385,n947",2019,2017,n1385,n947
25485,"n1505,n947",2019,2017,n1505,n947
25486,"n1550,n947",2020,2017,n1550,n947
25487,"n1609,n947",2020,2017,n1609,n947
25488,"n1615,n947",2021,2017,n1615,n947
25489,"n1685,n947",2020,2017,n1685,n947
25490,"n1855,n947",2020,2017,n1855,n947
25491,"n948,n947",2020,2017,n948,n947
25492,"n1569,n948",2020,2020,n1569,n948
25493,"n1608,n948",2021,2020,n1608,n948
25494,"n1615,n948",2021,2020,n1615,n948
25495,"n1618,n948",2020,2020,n1618,n948
25496,"n1710,n948",2021,2020,n1710,n948
25497,"n1787,n948",2021,2020,n1787,n948
25498,"n1792,n948",2020,2020,n1792,n948
25499,"n1809,n948",2021,2020,n1809,n948
25500,"n1832,n948",2021,2020,n1832,n948
25501,"n1151,n949",2018,2015,n1151,n949
25502,"n1416,n949",2018,2015,n1416,n949
25503,"n1450,n949",2020,2015,n1450,n949
25504,"n1540,n949",2020,2015,n1540,n949
25505,"n1549,n949",2020,2015,n1549,n949
25506,"n1688,n949",2020,2015,n1688,n949
25507,"n544,n949",2016,2015,n544,n949
25508,"n568,n949",2017,2015,n568,n949
25509,"n775,n949",2017,2015,n775,n949
25510,"n1003,n95",2004,1999,n1003,n95
25511,"n1031,n95",2017,1999,n1031,n95
25512,"n1095,n95",2014,1999,n1095,n95
25513,"n1100,n95",2014,1999,n1100,n95
25514,"n1122,n95",2012,1999,n1122,n95
25515,"n1147,n95",2013,1999,n1147,n95
25516,"n1198,n95",2017,1999,n1198,n95
25517,"n1424,n95",2016,1999,n1424,n95
25518,"n143,n95",2008,1999,n143,n95
25519,"n1433,n95",2019,1999,n1433,n95
25520,"n1440,n95",2015,1999,n1440,n95
25521,"n1487,n95",2017,1999,n1487,n95
25522,"n151,n95",2008,1999,n151,n95
25523,"n162,n95",2010,1999,n162,n95
25524,"n1672,n95",2020,1999,n1672,n95
25525,"n1717,n95",2021,1999,n1717,n95
25526,"n1754,n95",2016,1999,n1754,n95
25527,"n2,n95",2003,1999,n2,n95
25528,"n225,n95",2000,1999,n225,n95
25529,"n227,n95",2009,1999,n227,n95
25530,"n234,n95",2013,1999,n234,n95
25531,"n236,n95",2012,1999,n236,n95
25532,"n297,n95",2011,1999,n297,n95
25533,"n34,n95",2010,1999,n34,n95
25534,"n343,n95",2011,1999,n343,n95
25535,"n378,n95",2012,1999,n378,n95
25536,"n379,n95",2014,1999,n379,n95
25537,"n388,n95",2002,1999,n388,n95
25538,"n389,n95",2012,1999,n389,n95
25539,"n392,n95",2013,1999,n392,n95
25540,"n393,n95",2010,1999,n393,n95
25541,"n398,n95",2011,1999,n398,n95
25542,"n435,n95",2014,1999,n435,n95
25543,"n465,n95",2006,1999,n465,n95
25544,"n50,n95",2005,1999,n50,n95
25545,"n525,n95",2014,1999,n525,n95
25546,"n54,n95",2011,1999,n54,n95
25547,"n553,n95",2002,1999,n553,n95
25548,"n62,n95",2008,1999,n62,n95
25549,"n641,n95",2010,1999,n641,n95
25550,"n65,n95",2003,1999,n65,n95
25551,"n76,n95",2006,1999,n76,n95
25552,"n847,n95",2011,1999,n847,n95
25553,"n919,n95",2015,1999,n919,n95
25554,"n956,n95",2018,1999,n956,n95
25555,"n999,n95",2019,1999,n999,n95
25556,"n1628,n950",2021,2020,n1628,n950
25557,"n1702,n950",2021,2020,n1702,n950
25558,"n1768,n950",2021,2020,n1768,n950
25559,"n1776,n950",2021,2020,n1776,n950
25560,"n1804,n950",2021,2020,n1804,n950
25561,"n1809,n950",2021,2020,n1809,n950
25562,"n1811,n950",2021,2020,n1811,n950
25563,"n1853,n950",2020,2020,n1853,n950
25564,"n1272,n951",2016,2015,n1272,n951
25565,"n1300,n951",2017,2015,n1300,n951
25566,"n1384,n951",2018,2015,n1384,n951
25567,"n1396,n951",2017,2015,n1396,n951
25568,"n1435,n951",2016,2015,n1435,n951
25569,"n1570,n951",2021,2015,n1570,n951
25570,"n1695,n951",2020,2015,n1695,n951
25571,"n923,n951",2017,2015,n923,n951
25572,"n1112,n952",2018,2016,n1112,n952
25573,"n1124,n952",2018,2016,n1124,n952
25574,"n1322,n952",2019,2016,n1322,n952
25575,"n1489,n952",2020,2016,n1489,n952
25576,"n1744,n952",2021,2016,n1744,n952
25577,"n1828,n952",2020,2016,n1828,n952
25578,"n634,n952",2017,2016,n634,n952
25579,"n917,n952",2019,2016,n917,n952
25580,"n978,n952",2017,2016,n978,n952
25581,"n1015,n953",2016,2015,n1015,n953
25582,"n1221,n953",2018,2015,n1221,n953
25583,"n1275,n953",2019,2015,n1275,n953
25584,"n1467,n953",2019,2015,n1467,n953
25585,"n1548,n953",2019,2015,n1548,n953
25586,"n969,n953",2017,2015,n969,n953
25587,"n1372,n954",2020,2019,n1372,n954
25588,"n1423,n954",2019,2019,n1423,n954
25589,"n1827,n954",2021,2019,n1827,n954
25590,"n1862,n954",2020,2019,n1862,n954
25591,"n1141,n955",2020,2016,n1141,n955
25592,"n1294,n955",2020,2016,n1294,n955
25593,"n1694,n955",2020,2016,n1694,n955
25594,"n1801,n955",2020,2016,n1801,n955
25595,"n1805,n955",2020,2016,n1805,n955
25596,"n618,n955",2018,2016,n618,n955
25597,"n1006,n956",2019,2018,n1006,n956
25598,"n1177,n956",2020,2018,n1177,n956
25599,"n1373,n956",2020,2018,n1373,n956
25600,"n1381,n956",2020,2018,n1381,n956
25601,"n1641,n956",2021,2018,n1641,n956
25602,"n1728,n956",2021,2018,n1728,n956
25603,"n1048,n957",2015,2006,n1048,n957
25604,"n168,n957",2008,2006,n168,n957
25605,"n528,n957",2010,2006,n528,n957
25606,"n550,n957",2013,2006,n550,n957
25607,"n583,n957",2013,2006,n583,n957
25608,"n72,n957",2011,2006,n72,n957
25609,"n847,n957",2011,2006,n847,n957
25610,"n1157,n958",2019,2017,n1157,n958
25611,"n1184,n958",2018,2017,n1184,n958
25612,"n1190,n958",2018,2017,n1190,n958
25613,"n1422,n958",2018,2017,n1422,n958
25614,"n1426,n958",2019,2017,n1426,n958
25615,"n1617,n958",2019,2017,n1617,n958
25616,"n1041,n959",2015,2014,n1041,n959
25617,"n1113,n959",2019,2014,n1113,n959
25618,"n1152,n959",2018,2014,n1152,n959
25619,"n1766,n959",2021,2014,n1766,n959
25620,"n875,n959",2015,2014,n875,n959
25621,"n925,n959",2020,2014,n925,n959
25622,"n931,n959",2017,2014,n931,n959
25623,"n1009,n96",2013,2009,n1009,n96
25624,"n1019,n96",2014,2009,n1019,n96
25625,"n1099,n96",2018,2009,n1099,n96
25626,"n110,n96",2014,2009,n110,n96
25627,"n1104,n96",2014,2009,n1104,n96
25628,"n1117,n96",2014,2009,n1117,n96
25629,"n1144,n96",2018,2009,n1144,n96
25630,"n1169,n96",2015,2009,n1169,n96
25631,"n1188,n96",2016,2009,n1188,n96
25632,"n119,n96",2011,2009,n119,n96
25633,"n1223,n96",2020,2009,n1223,n96
25634,"n1275,n96",2019,2009,n1275,n96
25635,"n1310,n96",2018,2009,n1310,n96
25636,"n1314,n96",2019,2009,n1314,n96
25637,"n1324,n96",2019,2009,n1324,n96
25638,"n1327,n96",2019,2009,n1327,n96
25639,"n1380,n96",2018,2009,n1380,n96
25640,"n141,n96",2012,2009,n141,n96
25641,"n1431,n96",2018,2009,n1431,n96
25642,"n1434,n96",2018,2009,n1434,n96
25643,"n1471,n96",2016,2009,n1471,n96
25644,"n1585,n96",2020,2009,n1585,n96
